product_id,name,description,category
0062410000,"DU WC-Sitz Starck 3 Vital, mit Winkelpuffern,Scharniere edelstahl,weiß","Duravit Starck 3 WC-Sitz, Weiß Hochglanz, Absenkautomatik: Nein, Material Scharnier: Edelstahl, Farbe Scharnier: Edelstahl, Überlappend",WC-Sitze
0062510000,"DU WC-Sitzring DuraStyle Vital, mit Winkelpuffern,Scharniere edelstahl,weiß","Duravit DuraStyle WC-Sitzring, Farbe Sitzring: Weiß, Glanzgrad Sitzring: Glänzend, Verlängert, Winkelpuffer, Durchgehende Scharnierwelle, Farbe Scharnier: Edelstahl",WC-Sitze
0062610000,"DU WC-Sitzring Starck 3 Vital, mit Winkelpuffern,Scharniere edelstahl,weiß","Duravit Starck 3 WC-Sitzring, Farbe Sitzring: Weiß, Glanzgrad Sitzring: Hochglanz, Winkelpuffer, Durchgehende Scharnierwelle, Farbe Scharnier: Edelstahl",WC-Sitze
0062810000,"DU WC-Sitz Architec, mit Winkelpuffern Scharniere edelstahl, weiß","Duravit WC-Sitz, Weiß Hochglanz, Absenkautomatik: Nein, Material Scharnier: Edelstahl, Farbe Scharnier: Edelstahl",WC-Sitze
0062910000,"DU WC-Sitzring Architec, m.Winkelpuffern Scharniere edelstahl, weiß","Duravit WC-Sitzring, Farbe Sitzring: Weiß, Glanzgrad Sitzring: Glänzend, Winkelpuffer, Durchgehende Scharnierwelle, Farbe Scharnier: Edelstahl",WC-Sitze
0063051000,"DU Scharnierpaar zu WC-Sitz Happy D. u.Starck 2, o.SoftClose, chrom",Duravit Ersatzteil WC-Sitze Scharnier,Badzubehör & Accessoires
0063320000,"DU WC-Sitz ohne Absenkautomatik Scharniere edelstahl, lang, weiß","Duravit WC-Sitz, Weiß Hochglanz, Absenkautomatik: Nein, Material Scharnier: Edelstahl, Farbe Scharnier: Edelstahl, Verlängert, Überlappend",WC-Sitze
0063390000,"DU WC-Sitz mit Absenkautomatik Scharniere edelstahl, lang, weiß","Duravit WC-Sitz, Weiß Hochglanz, Absenkautomatik: Ja, Sitzgarnitur abnehmbar, Material Scharnier: Edelstahl, Farbe Scharnier: Weiß, Verlängert, Überlappend",WC-Sitze
0063610000,"DU WC-Sitz Katja ohne Absenkautomatik Scharniere edelstahl, weiß","Duravit WC-Sitz, Weiß Hochglanz, Absenkautomatik: Nein, Material Scharnier: Edelstahl, Farbe Scharnier: Edelstahl, Überlappend",WC-Sitze
0063710000,"DU WC-Sitz DuraStyle ohne SoftClose Scharniere edelstahl, weiß","Duravit DuraStyle WC-Sitz, Form: D-shaped, Weiß Hochglanz, Absenkautomatik: Nein, Material Scharnier: Edelstahl, Farbe Scharnier: Edelstahl",WC-Sitze
0063790000,"DU WC-Sitz DuraStyle mit SoftClose Scharniere edelstahl, weiß","Duravit DuraStyle WC-Sitz, Form: D-shaped, Weiß Hochglanz, Absenkautomatik: Ja, Sitzgarnitur abnehmbar, Material Scharnier: Edelstahl, Farbe Scharnier: Edelstahl",WC-Sitze
0063810000,"DU WC-Sitz Starck 3 ohne SoftClose Scharniere edelstahl, weiß","Duravit Starck 3 WC-Sitz, Form: D-shaped, Weiß Hochglanz, Absenkautomatik: Nein, Material Scharnier: Edelstahl, Farbe Scharnier: Edelstahl, Überlappend",WC-Sitze
0063890000,"DU WC-Sitz Starck 3 mit SoftClose Scharniere edelstahl, weiß","Duravit Starck 3 WC-Sitz, Form: D-shaped, Weiß Hochglanz, Absenkautomatik: Ja, Sitzgarnitur abnehmbar, Material Scharnier: Edelstahl, Farbe Scharnier: Edelstahl, Überlappend",WC-Sitze
0064190096,"DU WC-Sitz weiß mit Absenkautomatik, Scharniere EDST","Duravit WC-Sitz, Weiß Hochglanz, Absenkautomatik: Ja, Sitzgarnitur abnehmbar, Material Scharnier: Edelstahl, Farbe Scharnier: Schwarz, Verlängert",WC-Sitze
0064200000,"DU WC-Sitz ohne Absenkautomatik Scharniere edelstahl, weiß","Duravit WC-Sitz, Form: Oval, Weiß Hochglanz, Absenkautomatik: Nein, Material Scharnier: Edelstahl, Farbe Scharnier: Edelstahl",WC-Sitze
0064203400,DU WC-Sitz Absenkautomatik: Nein 376x446x43 mm Material Scharnier: Edelst,"Duravit WC-Sitz, Absenkautomatik: Nein, Material Scharnier: Edelstahl",Badzubehör & Accessoires
0064204700,"DU WC-Sitz ohne Absenkautomatik Scharniere edelstahl, pergamon","Duravit WC-Sitz, Pergamon Hochglanz, Absenkautomatik: Nein, Material Scharnier: Edelstahl, Farbe Scharnier: Edelstahl",WC-Sitze
0064290000,"DU WC-Sitz mit Absenkautomatik Scharniere edelstahl, weiß","Duravit WC-Sitz, Form: Oval, Weiß Hochglanz, Absenkautomatik: Ja, Material Scharnier: Edelstahl, Farbe Scharnier: Edelstahl",WC-Sitze
0064590000,"DU WC-Sitz Happy D.2 mit SoftClose Scharniere edelstahl, weiß","Duravit Happy D.2 WC-Sitz, Form: D-shaped, Weiß Hochglanz, Absenkautomatik: Ja, Sitzgarnitur abnehmbar, Material Scharnier: Edelstahl, Farbe Scharnier: Edelstahl, Überlappend",WC-Sitze
0064610000,"DU WC-Sitz Happy D.2 ohne SoftClose Scharniere edelstahl, lang, weiß","Duravit Happy D.2 WC-Sitz, Weiß Hochglanz, Absenkautomatik: Nein, Sitzgarnitur abnehmbar, Material Scharnier: Edelstahl, Farbe Scharnier: Edelstahl, Verlängert, Überlappend",WC-Sitze
0064690099,"DU WC-Sitz Happy D.2 mit SoftClose Scharniere edelstahl, lang, weiß","Duravit Happy D.2 WC-Sitz, Weiß Hochglanz, Absenkautomatik: Ja, Sitzgarnitur abnehmbar, Material Scharnier: Edelstahl, Farbe Scharnier: Edelstahl, Verlängert, Überlappend",WC-Sitze
0064890000,"DU WC-Sitz 1930 mit Absenkautomatik Scharniere Edelstahl, weiß, Urea","Duravit Serie 1930 WC-Sitz, Form: Oktogonal, Weiß Hochglanz, Absenkautomatik: Ja, Sitzgarnitur abnehmbar, Material Scharnier: Edelstahl, Farbe Scharnier: Edelstahl",WC-Sitze
0064990000,"DU Scharnierpaar zu WC-Sitz Darling und Duraplus, weiß",Duravit Ersatzteil WC-Sitze Scharnier,Badzubehör & Accessoires
0064991000,"DU Scharnierpaar zu WC-Sitz Darling und Duraplus, chrom",Duravit Ersatzteil WC-Sitze Scharnier,Badzubehör & Accessoires
0065000000,"DU Befestigung für Wand-WC und Wand-Bidet, Abdeckkappen weiß","Duravit Befestigung, Material: Stahl, Oberflächenbehandlung: Verzinkt, Geeignet für Wand Bidet, Wand WC",Badzubehör & Accessoires
0065001000,"DU Befestigung für Wand-WC und Wand-Bidet, Abdeckkappen chrom","Duravit Befestigung, Material: Stahl, Oberflächenbehandlung: Verzinkt, Geeignet für Wand Bidet, Wand WC",Badzubehör & Accessoires
0065700000,"DU WC-Sitz Design Classics Bambi o.AA. Scharniere edelstahl, weiß","Duravit Design Classics  WC-Sitz, Weiß Hochglanz, Absenkautomatik: Nein, Material Scharnier: Edelstahl, Farbe Scharnier: Edelstahl",WC-Sitze
0065810000,DU WC-Sitz Starck 1 weiß Scharniere edelstahl,"Duravit Starck 1 WC-Sitz, Weiß Hochglanz, Absenkautomatik: Nein, Material Scharnier: Edelstahl, Farbe Scharnier: Edelstahl, Überlappend",WC-Sitze
0065880099,"DU WC-Sitz Starck 1 mit SoftClose Scharnierwelle edelstahl, weiß","Duravit Starck 1 WC-Sitz, Weiß Hochglanz, Absenkautomatik: Ja, Sitzgarnitur abnehmbar, Material Scharnier: Edelstahl, Farbe Scharnier: Edelstahl, Überlappend",WC-Sitze
0065910000,"DU Urinaldeckel Starck 1 Scharniere edelstahl, weiß","Duravit Starck 1 Urinal Deckel, Farbe Scharnier: Edelstahl",WC-Sitze
0066300000,"DU WC-Sitz ohne Absenkautomatik Scharniere Kunststoff, weiß","Duravit WC-Sitz, Weiß Hochglanz, Absenkautomatik: Nein, Material Scharnier: Kunststoff, Farbe Scharnier: Weiß",WC-Sitze
0066810000,"Du WC-Sitz Design Classics Compact für 022809 Scharniere edelstahl, weiß","Duravit Design Classics  WC-Sitz, Weiß Hochglanz, Absenkautomatik: Nein, Material Scharnier: Edelstahl, Farbe Scharnier: Edelstahl",WC-Sitze
0066910000,"DU WC-Sitz Happy D. ohne SoftClose Scharniere edelstahl, weiß","Duravit WC-Sitz, Weiß Hochglanz, Absenkautomatik: Nein, Material Scharnier: Edelstahl, Farbe Scharnier: Edelstahl",WC-Sitze
0066990000,"DU WC-Sitz Happy D. mit SoftClose Scharniere edelstahl, weiß","Duravit WC-Sitz, Weiß Hochglanz, Absenkautomatik: Ja, Sitzgarnitur abnehmbar, Material Scharnier: Edelstahl, Farbe Scharnier: Edelstahl",WC-Sitze
0067001000,DU Befestigung (Paar) Abdeckkappen chrom,"Duravit Befestigung, Material: Eisen, Oberflächenbehandlung: Verzinkt, Geeignet für Ablage",Badzubehör & Accessoires
0067011000,"DU Befestigung für Stand-WC und Stand-Bidet, Abdeckkappen weiß u.chrom","Duravit Befestigung, Material: Edelstahl, Oberflächenbehandlung: Unbehandelt, Geeignet für Stand WC, Stand Bidet, Halbsäule",Badzubehör & Accessoires
0067021000,"DU Befestigung für Stand-WC und Urinale, Abdeckkappen weiß und chrom","Duravit Befestigung, Material: Zinkdruckguss, Oberflächenbehandlung: Verzinkt, Geeignet für Stand Bidet, Stand WC, Urinal",Badzubehör & Accessoires
0067121000,"DU Befestigung, zur Montage von 031348 ohne Klapprost, chrom","Duravit Befestigung, Material: Stahl, Oberflächenbehandlung: Verzinkt, Geeignet für Ausgussbecken",Badzubehör & Accessoires
0067131000,"DU Befestigung für Urinal, chrom","Duravit Befestigung, Material: Stahl, Oberflächenbehandlung: Verzinkt, Geeignet für Urinal",Badzubehör & Accessoires
0067310000,"DU WC-Sitz D-Code ohne SoftClose Scharniere edelstahl, weiß","Duravit D-Code WC-Sitz, Weiß Hochglanz, Absenkautomatik: Nein, Material Scharnier: Edelstahl, Farbe Scharnier: Edelstahl",WC-Sitze
0067310099,"DU WC-Sitz D-Code Compact ohne SoftClose Scharniere edelstahl, weiß","Duravit D-Code WC-Sitz, Form: Rechteckig, Weiß Hochglanz, Absenkautomatik: Nein, Material Scharnier: Edelstahl, Farbe Scharnier: Edelstahl",WC-Sitze
0067390000,"DU WC-Sitz D-Code mit SoftClose Scharniere Kunststoff, weiß","Duravit D-Code WC-Sitz, Weiß Hochglanz, Absenkautomatik: Ja, Material Scharnier: Kunststoff, Farbe Scharnier: Weiß",WC-Sitze
0067390099,"DU WC-Sitz D-Code Compact mit SoftClose Scharniere Kunststoff, weiß","Duravit D-Code WC-Sitz, Form: Rechteckig, Weiß Hochglanz, Absenkautomatik: Ja, Material Scharnier: Kunststoff, Farbe Scharnier: Weiß",WC-Sitze
0067410000,"DU WC-Sitz D-Code ohne Absenkautomatik Scharniere edelstahl, lang, weiß","Duravit D-Code WC-Sitz, Weiß Hochglanz, Absenkautomatik: Nein, Material Scharnier: Edelstahl, Farbe Scharnier: Edelstahl, Verlängert",WC-Sitze
0067690000,"DU WC-Sitz Vero mit SoftClose Scharniere edelstahl, weiß","Duravit Vero WC-Sitz, Form: Rechteckig, Weiß Hochglanz, Absenkautomatik: Ja, Sitzgarnitur abnehmbar, Material Scharnier: Edelstahl, Farbe Scharnier: Edelstahl, Überlappend",WC-Sitze
0067690800,"DU WC-Sitz Vero mit SoftClose Scharniere edelstahl, schwarz","Duravit Vero WC-Sitz, Form: Rechteckig, Schwarz Hochglanz, Absenkautomatik: Ja, Sitzgarnitur abnehmbar, Material Scharnier: Edelstahl, Farbe Scharnier: Edelstahl, Überlappend",WC-Sitze
0067710000,"DU WC-Sitz Starck 3 ohne Absenkautomatik Scharniere edelstahl, für 210409, weiß","Duravit Starck 3 WC-Sitz, Weiß Hochglanz, Absenkautomatik: Nein, Material Scharnier: Edelstahl, Farbe Scharnier: Edelstahl, Verlängert, Überlappend",WC-Sitze
0067790000,"DU WC-Sitz Starck 3 mit Absenkautomatik Scharniere edelstahl, für 210409, weiß","Duravit Starck 3 WC-Sitz, Weiß Hochglanz, Absenkautomatik: Ja, Sitzgarnitur abnehmbar, Material Scharnier: Edelstahl, Farbe Scharnier: Edelstahl, Verlängert, Überlappend",WC-Sitze
0069610000,"DU WC-Sitz Architec ohne SoftClose Scharniere edelstahl, weiß","Duravit Architec WC-Sitz, Weiß Hochglanz, Absenkautomatik: Nein, Sitzgarnitur abnehmbar, Material Scharnier: Edelstahl, Farbe Scharnier: Edelstahl, Überlappend",WC-Sitze
0069690000,"DU WC-Sitz Architec mit SoftClose Scharniere edelstahl, weiß","Duravit Architec WC-Sitz, Weiß Hochglanz, Absenkautomatik: Ja, Sitzgarnitur abnehmbar, Material Scharnier: Edelstahl, Farbe Scharnier: Edelstahl, Überlappend",WC-Sitze
0069810000,"DU WC-Sitz ohne SoftClose Scharniere edelstahl, weiß","Duravit WC-Sitz, Form: D-shaped, Weiß Hochglanz, Absenkautomatik: Nein, Material Scharnier: Edelstahl, Farbe Scharnier: Edelstahl, Überlappend",WC-Sitze
0069890000,"DU WC-Sitz mit SoftClose Scharniere edelstahl, weiß","Duravit WC-Sitz, Form: D-shaped, Weiß Hochglanz, Absenkautomatik: Ja, Sitzgarnitur abnehmbar, Material Scharnier: Edelstahl, Farbe Scharnier: Edelstahl, Überlappend",WC-Sitze
0074120000,DU Befestigungs-Set für Spülkasten inklusive Moosgummidichtung,Duravit Ersatzteil Montagezubehör Befestigung,Badzubehör & Accessoires
0074151000,DU Blindstopfen für Spülkasten chrom,Duravit Ersatzteil Ablaufgarnituren Blindstopfen,Badzubehör & Accessoires
0075041000,"DU Nachrüstgarnitur f. Anschluss Mitte, chrom","Duravit Nachrüstgarnitur, Chrom, Position Wasseranschluss: Mitte",Badzubehör & Accessoires
0099041000,"DU D-Code Handtuchhaken,  Chrom","Duravit D-Code Handtuchhaken, Chrom",Badzubehör & Accessoires
0099121000,"DU D-Code Kosmetikspiegel,  Chrom","Duravit D-Code Kosmetikspiegel, Chrom, Optische Vergrößerung: 3-fach",Badzubehör & Accessoires
0099141000,"DU D-Code Wannengriff 200 mm,  Chrom","Duravit D-Code Wannengriff, Chrom, 284x98x34 mm",Badzubehör & Accessoires
0099151000,"DU D-Code Ersatzrollenhalter,  Chrom","Duravit D-Code Ersatzrollenhalter, Chrom",Badzubehör & Accessoires
0099161000,"DU D-Code Seifenspender, WH Chrom","Duravit D-Code Seifenspender, Chrom, Glas, Messing, Akzentfarbe: Weiß Matt, Befestigungsart: Schraubbefestigung, Fassungsvermögen: 0,39 l, Montageart: Wandhängend",Badzubehör & Accessoires
0099171000,DU D-Code Seifenschale Pos Links Chrom,"Duravit D-Code Seifenschale, Chrom, Messing, Milchglas, Akzentfarbe: Weiß Matt, Befestigungsart: Schraubbefestigung, Montageart: Wandhängend, Position Seifenschale: Links",Badzubehör & Accessoires
0099181000,DU D-Code Seifenschale Pos Rechts Chrom,"Duravit D-Code Seifenschale, Chrom, Messing, Milchglas, Akzentfarbe: Weiß Matt, Befestigungsart: Schraubbefestigung, Montageart: Wandhängend, Position Seifenschale: Rechts",Badzubehör & Accessoires
0099191000,"DU D-Code Glashalter Glas links, Chrom","Duravit D-Code Zahnputzbecher, Chrom, Akzentfarbe: Weiß Matt, Messing, Milchglas, Befestigungsart: Schraubbefestigung, Montageart: Wandhängend, Position Zahnputzbecher: Links",Badzubehör & Accessoires
0099201000,"DU D-Code Glashalter Glas rechts, Chrom","Duravit D-Code Zahnputzbecher, Chrom, Akzentfarbe: Weiß Matt, Milchglas, Messing, Befestigungsart: Schraubbefestigung, Montageart: Wandhängend, Position Zahnputzbecher: Rechts",Badzubehör & Accessoires
0099211000,"DU D-Code Handtuchring, Chrom","Duravit D-Code Handtuchring, Chrom",Badzubehör & Accessoires
0099221000,"DU D-Code HTH, Arme 2, Schwenkbar 50x447x90 mm, Chrom","Duravit D-Code Handtuchhalter, Chrom, Material: Messing, Anzahl Arme: 2, Inkl. Befestigungsmaterial: Ja, Geeignet für Wandbefestigung",Badzubehör & Accessoires
0099231000,"DU D-Code HTH, Arme 1 848x80x48 mm, Chrom","Duravit D-Code Handtuchhalter, Chrom, Material: Messing, Anzahl Arme: 1, Inkl. Befestigungsmaterial: Ja, Geeignet für Wandbefestigung",Badzubehör & Accessoires
0099241000,"DU D-Code HTH, Arme 1 648x80x48 mm, Chrom","Duravit D-Code Handtuchhalter, Chrom, Material: Messing, Anzahl Arme: 1, Inkl. Befestigungsmaterial: Ja, Geeignet für Wandbefestigung",Badzubehör & Accessoires
0099251000,"DU D-Code Handtuchablage 650x220x112 mm, Chrom","Duravit D-Code Handtuchablage, Chrom",Badzubehör & Accessoires
0099261000,"DU D-Code Papierrollenhalter 165x165x99 mm, Chrom","Duravit D-Code Papierrollenhalter, Chrom",Badzubehör & Accessoires
0099271000,"DU D-Code Bürstengarnitur, Wandhängend Chrom","Duravit D-Code Bürstengarnitur, Chrom, Akzentfarbe: Weiß Matt, Wandhängend, Messing",Badzubehör & Accessoires
0099281000,"DU D-Code Bürstengarnitur, Bodenstehend Chrom","Duravit D-Code Bürstengarnitur, Chrom, Bodenstehend, Messing",Badzubehör & Accessoires
0099501000,DU Glasablage 600 mm Karree Glas matt,"Duravit Karree Glasablagen, Chrom",Badzubehör & Accessoires
0099511000,"DU Karree Zahnputzbecher, Chrom, Akzentfarbe: Weiß Matt, 100x69x110","Duravit Karree Zahnputzbecher, Chrom, Akzentfarbe: Weiß Matt, Glas, Messing, Montageart: Wandhängend, Position Zahnputzbecher: Mitte",Badzubehör & Accessoires
0099521000,"DU Karree Seifenschale, Chrom, Akzentfarbe: Wß Matt, 122x115x50 , : Mes","Duravit Karree Seifenschale, Chrom, Messing, Glas, Akzentfarbe: Weiß Matt, Montageart: Wandhängend",Badzubehör & Accessoires
0099531000,"DU Karree Seifenschale, Chrom, 120x140x65 mm, Material: Messing, Glas","Duravit Karree Seifenschale, Chrom, Messing, Glas, Montageart: Wandhängend",Badzubehör & Accessoires
0099541000,"DU Karree Seifenspender, Chrom, Akzentfarbe: Wß Matt, 124x68x178 , : Gla","Duravit Karree Seifenspender, Chrom, Glas, Messing, Akzentfarbe: Weiß Matt, Fassungsvermögen: 0,36 l, Montageart: Wandhängend",Badzubehör & Accessoires
0099551000,"DU Karree Papierrollenhalter, Chrom, 138x138x115","Duravit Karree Papierrollenhalter, Chrom",Badzubehör & Accessoires
0099561000,"DU Karree Ersatzrollenhalter, Chrom, 68x68x158","Duravit Karree Ersatzrollenhalter, Chrom",Badzubehör & Accessoires
0099571000,"DU Karree Bürstengarnitur, Chrom, Akzentfarbe: Wß Matt, Wandhängend, 95x95","Duravit Karree Bürstengarnitur, Chrom, Akzentfarbe: Weiß Matt, Wandhängend, Glas, Messing",Badzubehör & Accessoires
0099581000,"DU Karree Handtuchhalter, Chrom, 450x68x75 mm, Anzahl Arme: 2, Schwenkbar","Duravit Karree Handtuchhalter, Chrom, Material: Messing, Anzahl Arme: 2, Inkl. Befestigungsmaterial: Ja",Badzubehör & Accessoires
0099591000,"DU Karree Handtuchhalter, Chrom, 70x668x35 mm, Anzahl Arme: 1","Duravit Karree Handtuchhalter, Chrom, Material: Messing, Anzahl Arme: 1, Inkl. Befestigungsmaterial: Ja",Badzubehör & Accessoires
0099601000,"DU Karree Handtuchhalter, Chrom, 70x868x35 mm, Anzahl Arme: 1","Duravit Karree Handtuchhalter, Chrom, Material: Messing, Anzahl Arme: 1, Inkl. Befestigungsmaterial: Ja",Badzubehör & Accessoires
0099611000,"DU Karree Handtuchring, Chrom, 58x200x142","Duravit Karree Handtuchring, Chrom",Badzubehör & Accessoires
0099621000,"DU Karree Handtuchablage, Chrom, 240x668x35","Duravit Karree Handtuchablage, Chrom",Badzubehör & Accessoires
0099631000,DU Wannengriff Karree 300 mm chrom,"Duravit Karree Wannengriff, Chrom, 75x368x35 mm",Badzubehör & Accessoires
0099658200,"DU Glaseinleger in Metallkonsolen f. DuraSquare WT 235310, Cubic line","Duravit DuraSquare Glaseinleger, Cubic Line, Einscheibensicherheitsglas nach EN 12150-1",Badzubehör & Accessoires
0099658300,"DU Glaseinleger in Metallkonsolen f. DuraSquare WT 235310, Weiß","Duravit DuraSquare Glaseinleger, Weiß, Einscheibensicherheitsglas nach EN 12150-1",Badzubehör & Accessoires
0099658400,"DU Glaseinleger in Metallkonsolen f. DuraSquare WT 235310, Schwarz","Duravit DuraSquare Glaseinleger, Schwarz, Einscheibensicherheitsglas nach EN 12150-1",Badzubehör & Accessoires
0099658500,"DU Glaseinleger in Metallkonsolen f. DuraSquare WT 235310, Jade","Duravit DuraSquare Glaseinleger, Jade, Einscheibensicherheitsglas nach EN 12150-1",Badzubehör & Accessoires
0099658600,"DU Glaseinleger in Metallkonsolen f. DuraSquare WT 235310, Apricot Pearl","Duravit DuraSquare Glaseinleger, Apricot Pearl, Einscheibensicherheitsglas nach EN 12150-1",Badzubehör & Accessoires
0099658700,"DU Glaseinleger in Metallkonsolen f. DuraSquare WT 235310, Flannel Grey","Duravit DuraSquare Glaseinleger, Flanell Grau, Einscheibensicherheitsglas nach EN 12150-1",Badzubehör & Accessoires
0099658800,"DU Glaseinleger in Metallkonsolen f. DuraSquare WT 235310, Stone Blue","Duravit DuraSquare Glaseinleger, Stone Blue, Einscheibensicherheitsglas nach EN 12150-1",Badzubehör & Accessoires
0099668200,"DU Glaseinleger in Metallkonsolen f. DuraSquare WT 073245, Cubic line","Duravit DuraSquare Glaseinleger, Cubic Line, Einscheibensicherheitsglas nach EN 12150-1",Badzubehör & Accessoires
0099668300,"DU Glaseinleger in Metallkonsolen f. DuraSquare WT 073245, Weiß","Duravit DuraSquare Glaseinleger, Weiß, Einscheibensicherheitsglas nach EN 12150-1",Badzubehör & Accessoires
0099668400,"DU Glaseinleger in Metallkonsolen f. DuraSquare WT 073245, Schwarz","Duravit DuraSquare Glaseinleger, Schwarz, Einscheibensicherheitsglas nach EN 12150-1",Badzubehör & Accessoires
0099668500,"DU Glaseinleger in Metallkonsolen f. DuraSquare WT 073245, Jade","Duravit DuraSquare Glaseinleger, Jade, Einscheibensicherheitsglas nach EN 12150-1",Badzubehör & Accessoires
0099668600,"DU Glaseinleger in Metallkonsolen f. DuraSquare WT 073245, Apricot Pearl","Duravit DuraSquare Glaseinleger, Apricot Pearl, Einscheibensicherheitsglas nach EN 12150-1",Badzubehör & Accessoires
0099668700,"DU Glaseinleger in Metallkonsolen f. DuraSquare WT 073245, Flannel Grey","Duravit DuraSquare Glaseinleger, Flanell Grau, Einscheibensicherheitsglas nach EN 12150-1",Badzubehör & Accessoires
0099668800,"DU Glaseinleger in Metallkonsolen f. DuraSquare WT 073245, Stone Blue","Duravit DuraSquare Glaseinleger, Stone Blue, Einscheibensicherheitsglas nach EN 12150-1",Badzubehör & Accessoires
0099688200,"DU Glaseinleger für Metallkonsolen, Sicherheitsglas,003113,003114,Cubicline","Duravit DuraSquare Glaseinleger, Cubic Line, Einscheibensicherheitsglas nach EN 12150-1",Badzubehör & Accessoires
0099688300,"DU Glaseinleger für Metallkonsolen, Sicherheitsglas,003113,003114,Weiß","Duravit DuraSquare Glaseinleger, Weiß, Einscheibensicherheitsglas nach EN 12150-1",Badzubehör & Accessoires
